filename,pred_class,pred_probabilities,roi_Frontal_Pole,roi_Insular_Cortex,roi_Superior_Frontal_Gyrus,roi_Middle_Frontal_Gyrus,roi_Inferior_Frontal_Gyrus_pars_triangularis,roi_Inferior_Frontal_Gyrus_pars_opercularis,roi_Precentral_Gyrus,roi_Temporal_Pole,roi_Superior_Temporal_Gyrus_anterior_division,roi_Brain-Stem,roi_Hippocampus,roi_Amygdala,roi_Accumbens
188,1,"[[0.22806519269943237, 0.7719348073005676]]",0.37627238035202026,0.006525321397930384,0.9967997074127197,0.1670713573694229,0.16757453978061676,0.7511403560638428,0.40063339471817017,0.6788458228111267,0.18134041130542755,0.9887274503707886,0.9762582182884216,0.9547297358512878,0.6241170167922974
189,0,"[[0.9927619099617004, 0.0072380793280899525]]",0.4817121624946594,0.003591054119169712,0.9979087114334106,0.15797315537929535,0.11727076768875122,0.8308280110359192,0.35516226291656494,0.762949526309967,0.1607666164636612,0.9915003776550293,0.9764200448989868,0.953312337398529,0.5231988430023193
190,0,"[[0.8715948462486267, 0.12840516865253448]]",0.4231213629245758,0.004965664818882942,0.9974068999290466,0.14427708089351654,0.14213350415229797,0.8453963994979858,0.3001096546649933,0.6802397966384888,0.1973574161529541,0.9919066429138184,0.9771056175231934,0.9628248810768127,0.5822415351867676
191,0,"[[0.9977455735206604, 0.0022543531376868486]]",0.39913228154182434,0.005025089252740145,0.9942184686660767,0.15863265097141266,0.18443281948566437,0.8509696125984192,0.2907829284667969,0.7211559414863586,0.18078351020812988,0.9904064536094666,0.9748929738998413,0.9568055272102356,0.5343980193138123
192,0,"[[0.8789453506469727, 0.12105461955070496]]",0.44697415828704834,0.006518548354506493,0.9958776235580444,0.17378857731819153,0.141938254237175,0.8289349675178528,0.3359626829624176,0.7034294009208679,0.1616416573524475,0.9909321069717407,0.9774232506752014,0.963602602481842,0.5868762135505676
193,0,"[[0.9180886149406433, 0.08191131800413132]]",0.4349323511123657,0.0086445864289999,0.99662184715271,0.16517013311386108,0.12938828766345978,0.7891871333122253,0.37587907910346985,0.6775025725364685,0.20872743427753448,0.9888878464698792,0.9798933267593384,0.9469262957572937,0.5551701188087463
194,0,"[[0.5063775181770325, 0.4936225414276123]]",0.42870256304740906,0.006493887864053249,0.997490406036377,0.17363332211971283,0.11921902000904083,0.8238086700439453,0.3666197955608368,0.6506626605987549,0.23807334899902344,0.9912847280502319,0.9744271039962769,0.9573079347610474,0.5966646671295166
195,0,"[[0.9884295463562012, 0.011570451781153679]]",0.38340210914611816,0.00534440390765667,0.9969438910484314,0.16150936484336853,0.1703426092863083,0.847128689289093,0.34038785099983215,0.6956866979598999,0.20246629416942596,0.9921129941940308,0.9761952757835388,0.9520822167396545,0.5738822817802429
196,0,"[[0.9982117414474487, 0.0017882336396723986]]",0.4546985924243927,0.003185257548466325,0.998291552066803,0.1365080326795578,0.0963130071759224,0.8291434049606323,0.3449041247367859,0.7653729319572449,0.15459056198596954,0.9929774403572083,0.9779581427574158,0.959348201751709,0.5407270193099976
197,0,"[[0.997255265712738, 0.002744801575317979]]",0.36815792322158813,0.002602183725684881,0.9980881810188293,0.15158022940158844,0.1429823338985443,0.8406444787979126,0.3408161699771881,0.7888391017913818,0.12346766144037247,0.994371235370636,0.9812166094779968,0.9620984792709351,0.6118627786636353
198,0,"[[0.7206534147262573, 0.27934664487838745]]",0.36293360590934753,0.011673947796225548,0.9985069632530212,0.1857597678899765,0.144383504986763,0.7927764654159546,0.49251464009284973,0.6822590827941895,0.20196402072906494,0.9907592535018921,0.9872668385505676,0.9453669786453247,0.6352955102920532
199,0,"[[0.98711097240448, 0.012888996861875057]]",0.3321166932582855,0.00473884679377079,0.9955470561981201,0.1785239577293396,0.15980541706085205,0.7920711040496826,0.3638360798358917,0.7773823738098145,0.18431922793388367,0.991609513759613,0.9644890427589417,0.9517657160758972,0.6116676926612854
200,1,"[[0.47647276520729065, 0.5235272645950317]]",0.3277725577354431,0.012477396056056023,0.9963800311088562,0.2126644253730774,0.17096981406211853,0.7976716160774231,0.39674440026283264,0.6787979602813721,0.21719959378242493,0.9911666512489319,0.9836556911468506,0.9442615509033203,0.6139709949493408
201,0,"[[0.9527499675750732, 0.04724999889731407]]",0.39291372895240784,0.007402123883366585,0.9976562261581421,0.11035092175006866,0.19924737513065338,0.749998152256012,0.2933075726032257,0.5741652846336365,0.26935333013534546,0.988308310508728,0.9847716689109802,0.961069643497467,0.6838082075119019
202,0,"[[0.9994398951530457, 0.000560034008231014]]",0.3832894265651703,0.003908584360033274,0.9970014691352844,0.15251564979553223,0.14020828902721405,0.8237980604171753,0.33248159289360046,0.716484010219574,0.17544794082641602,0.9938244819641113,0.974147379398346,0.9569315314292908,0.5870160460472107
203,0,"[[0.8841632008552551, 0.11583678424358368]]",0.46106240153312683,0.004381121601909399,0.9977157115936279,0.152909055352211,0.11373299360275269,0.7999578714370728,0.43084919452667236,0.7479487061500549,0.14349202811717987,0.9895278811454773,0.9836943745613098,0.9544905424118042,0.4878493845462799
204,1,"[[0.08958828449249268, 0.9104117155075073]]",0.39252838492393494,0.01431049220263958,0.992952287197113,0.2080174684524536,0.16292333602905273,0.787029504776001,0.48934680223464966,0.7748436331748962,0.17455777525901794,0.9817854762077332,0.9748147130012512,0.9406806230545044,0.5172048211097717
205,1,"[[0.04331044480204582, 0.9566895365715027]]",0.3142430782318115,0.011212578974664211,0.997470498085022,0.11782252043485641,0.24694432318210602,0.7143821120262146,0.40859872102737427,0.5992544293403625,0.2897091805934906,0.9839122891426086,0.9890784621238708,0.9366793632507324,0.6921368837356567
206,0,"[[0.9893833994865417, 0.010616599582135677]]",0.49125975370407104,0.004120636731386185,0.9978954792022705,0.15869168937206268,0.1020059883594513,0.8075353503227234,0.3704477846622467,0.7367467284202576,0.15983833372592926,0.9899262189865112,0.979931652545929,0.9474596977233887,0.4478013813495636
207,1,"[[0.32400715351104736, 0.6759929060935974]]",0.3266708552837372,0.013268510811030865,0.997433602809906,0.15107505023479462,0.12620249390602112,0.680226743221283,0.5126317739486694,0.703250527381897,0.20582668483257294,0.9870011806488037,0.9871004819869995,0.935306966304779,0.5514941811561584
208,0,"[[0.9912573099136353, 0.008742752484977245]]",0.40627095103263855,0.004424643702805042,0.9963542222976685,0.1865934580564499,0.1285049170255661,0.8206202983856201,0.3307766020298004,0.7521040439605713,0.17796552181243896,0.9941121935844421,0.9718837141990662,0.9595140218734741,0.5855735540390015
209,0,"[[0.9967706203460693, 0.0032294378615915775]]",0.4344133138656616,0.004372087307274342,0.9972103238105774,0.19063082337379456,0.10334987938404083,0.8213295340538025,0.34439608454704285,0.7645016312599182,0.12520857155323029,0.9913980960845947,0.9834149479866028,0.959098219871521,0.4724063277244568
210,0,"[[0.9539431929588318, 0.04605686292052269]]",0.42763400077819824,0.006553275510668755,0.9973881840705872,0.17958079278469086,0.1211601197719574,0.7776581645011902,0.4052494168281555,0.7125742435455322,0.18676485121250153,0.9918547868728638,0.9783771634101868,0.9499759674072266,0.5540723204612732
211,0,"[[0.9961044788360596, 0.0038955630734562874]]",0.34858328104019165,0.0022188450675457716,0.9964507818222046,0.1615692526102066,0.15147259831428528,0.8817422986030579,0.2244853973388672,0.7567198276519775,0.11773315817117691,0.9941715598106384,0.9782615900039673,0.9762528538703918,0.5336777567863464
212,0,"[[0.9994481205940247, 0.0005518384277820587]]",0.4021262228488922,0.003509288188070059,0.9971497654914856,0.16787226498126984,0.12728911638259888,0.8356881141662598,0.27539724111557007,0.7318820357322693,0.13914647698402405,0.9946597218513489,0.9748256802558899,0.9651241302490234,0.5567817091941833
213,0,"[[0.9665600061416626, 0.03343997895717621]]",0.41866031289100647,0.004863698035478592,0.9971821308135986,0.1761120855808258,0.13237187266349792,0.8394553661346436,0.3641626834869385,0.6965780258178711,0.1650046408176422,0.9906942248344421,0.9827640056610107,0.9564565420150757,0.6271457672119141
214,0,"[[0.9984146356582642, 0.0015853536315262318]]",0.48466551303863525,0.0030667956452816725,0.9972755312919617,0.16290037333965302,0.11614027619361877,0.861406147480011,0.2813558876514435,0.7535321116447449,0.1414746642112732,0.9936140179634094,0.971867024898529,0.9612305164337158,0.4472520649433136
215,1,"[[0.007898714393377304, 0.99210125207901]]",0.3994864523410797,0.012072190642356873,0.9977568984031677,0.1569836139678955,0.1931529939174652,0.7083804607391357,0.5204570889472961,0.7035526633262634,0.20572854578495026,0.9786291122436523,0.9907580614089966,0.9508917331695557,0.48959219455718994
216,0,"[[0.9975952506065369, 0.002404731698334217]]",0.4327135682106018,0.002689674496650696,0.998557984828949,0.13791413605213165,0.1262359470129013,0.8387230634689331,0.3112127482891083,0.6897729635238647,0.16078577935695648,0.9939760565757751,0.9822507500648499,0.9701985120773315,0.6555665731430054
217,0,"[[0.9988328814506531, 0.001167113077826798]]",0.38265007734298706,0.002801690250635147,0.9981037378311157,0.15485811233520508,0.11251189559698105,0.8454862236976624,0.29355454444885254,0.7622790336608887,0.1266544908285141,0.9951635599136353,0.9794954657554626,0.9683187007904053,0.5974420309066772
218,1,"[[0.00792989507317543, 0.9920701384544373]]",0.2726733982563019,0.0172662902623415,0.9983758926391602,0.1458064168691635,0.16899459064006805,0.6539721488952637,0.5867522358894348,0.7162086367607117,0.17744383215904236,0.982528030872345,0.9944760203361511,0.9352911710739136,0.6138832569122314
219,1,"[[0.08037646114826202, 0.9196234941482544]]",0.3802547752857208,0.01018157321959734,0.9961295127868652,0.16870936751365662,0.16833624243736267,0.738598108291626,0.48253896832466125,0.71494060754776,0.22467726469039917,0.9829725623130798,0.9802802205085754,0.9417435526847839,0.5666706562042236
220,0,"[[0.6670476198196411, 0.3329524099826813]]",0.5150512456893921,0.00624099001288414,0.9974923133850098,0.17221574485301971,0.11004273593425751,0.8083662390708923,0.3670768439769745,0.7769551277160645,0.13475792109966278,0.9825902581214905,0.9881977438926697,0.958050549030304,0.4012148380279541
221,1,"[[0.3120754659175873, 0.6879245042800903]]",0.5051421523094177,0.010955381207168102,0.9943842887878418,0.18382354080677032,0.17160269618034363,0.7742227911949158,0.39353886246681213,0.5879192352294922,0.3089682161808014,0.9842867851257324,0.9591702818870544,0.9191873073577881,0.5927649736404419
222,1,"[[0.08592402935028076, 0.914076030254364]]",0.3422201871871948,0.008472763933241367,0.9977128505706787,0.16021446883678436,0.16354936361312866,0.6762591600418091,0.5128299593925476,0.6764298677444458,0.17932800948619843,0.9850296378135681,0.9875305891036987,0.9461385011672974,0.6287628412246704
223,0,"[[0.7030932903289795, 0.2969067394733429]]",0.431759774684906,0.005637479946017265,0.9970888495445251,0.15960830450057983,0.1467578113079071,0.8156136870384216,0.4225062131881714,0.7266756296157837,0.21584120392799377,0.9891785383224487,0.9793952107429504,0.9581165909767151,0.5892195701599121
224,0,"[[0.8323457837104797, 0.16765424609184265]]",0.358558714389801,0.006497528403997421,0.991262674331665,0.18297049403190613,0.20478448271751404,0.8429052233695984,0.2576112449169159,0.686163604259491,0.21711963415145874,0.9923622608184814,0.9622927308082581,0.9570806622505188,0.6203153133392334
225,0,"[[0.971699059009552, 0.028300978243350983]]",0.42975756525993347,0.004711871035397053,0.9968439340591431,0.17967252433300018,0.14073704183101654,0.8334035277366638,0.3683888018131256,0.7541452646255493,0.16901464760303497,0.9913896918296814,0.9781282544136047,0.9552848935127258,0.5375429391860962
226,0,"[[0.9961559176445007, 0.0038440662901848555]]",0.4101099967956543,0.004001589026302099,0.9952110648155212,0.15459205210208893,0.13485996425151825,0.8242378234863281,0.30951201915740967,0.7269071340560913,0.14049923419952393,0.9915516376495361,0.9700134992599487,0.9570252895355225,0.549976646900177
227,0,"[[0.9927167892456055, 0.0072832247242331505]]",0.4617134630680084,0.005776252597570419,0.9955819249153137,0.15692101418972015,0.14803199470043182,0.8139299750328064,0.33717718720436096,0.7094299793243408,0.19947075843811035,0.9876194000244141,0.9754848480224609,0.943087637424469,0.5180245041847229
228,0,"[[0.9990729093551636, 0.0009271142189390957]]",0.37576574087142944,0.0038423812948167324,0.9963735938072205,0.16202665865421295,0.17446637153625488,0.8341251611709595,0.3137485384941101,0.7335799336433411,0.17072229087352753,0.9921212196350098,0.9752280116081238,0.9561991691589355,0.5677963495254517
229,0,"[[0.9909244179725647, 0.00907565001398325]]",0.425460547208786,0.005693195853382349,0.99662846326828,0.18779060244560242,0.13687250018119812,0.8477985262870789,0.3633992075920105,0.7327854037284851,0.19098782539367676,0.992396891117096,0.9792846441268921,0.9518399238586426,0.5366999506950378
230,0,"[[0.764951229095459, 0.2350488305091858]]",0.2906753420829773,0.006034114398062229,0.9985513091087341,0.11530593037605286,0.19746829569339752,0.7522516846656799,0.3980467617511749,0.6740207672119141,0.20895449817180634,0.9900608062744141,0.9917309880256653,0.9543302655220032,0.7106968760490417
231,0,"[[0.9141510128974915, 0.08584898710250854]]",0.4098407030105591,0.005108477082103491,0.9979693293571472,0.16606022417545319,0.12880460917949677,0.8039690256118774,0.4484841823577881,0.7518928647041321,0.18166913092136383,0.9907978773117065,0.9809783697128296,0.9491330981254578,0.596333384513855
232,1,"[[0.15017634630203247, 0.8498237133026123]]",0.4397525191307068,0.008478662930428982,0.9975925087928772,0.14761999249458313,0.13207311928272247,0.7522218823432922,0.5500433444976807,0.6969746351242065,0.21263018250465393,0.984671413898468,0.9819615483283997,0.9442705512046814,0.5820376873016357
233,0,"[[0.9944747090339661, 0.005525317508727312]]",0.46308228373527527,0.006800403818488121,0.9954792261123657,0.1712358146905899,0.1164603978395462,0.8202149868011475,0.3680296838283539,0.714524507522583,0.1957496702671051,0.9879827499389648,0.9738455414772034,0.9380308389663696,0.5018181204795837
234,0,"[[0.9864944219589233, 0.01350554171949625]]",0.41076624393463135,0.004612416960299015,0.9979514479637146,0.1628766804933548,0.11734684556722641,0.8245755434036255,0.3073215186595917,0.6857365965843201,0.19053539633750916,0.9933280944824219,0.9784981608390808,0.9612576365470886,0.6019574999809265
235,0,"[[0.9745821952819824, 0.025417834520339966]]",0.2597717344760895,0.015934862196445465,0.9940197467803955,0.1857660859823227,0.20420807600021362,0.7466133832931519,0.2959311008453369,0.5677562355995178,0.35633334517478943,0.9926619529724121,0.9663562178611755,0.9328830242156982,0.7378528714179993
236,0,"[[0.9953460097312927, 0.004653996787965298]]",0.33487793803215027,0.0029698065482079983,0.9968417882919312,0.15235762298107147,0.15047238767147064,0.8622844815254211,0.28873392939567566,0.7873703837394714,0.14813746511936188,0.9949051141738892,0.9742853045463562,0.9651321172714233,0.5487547516822815
237,0,"[[0.7891535758972168, 0.21084634959697723]]",0.45589685440063477,0.005305414088070393,0.9978135824203491,0.14040535688400269,0.13690252602100372,0.8290317058563232,0.32972732186317444,0.6868911981582642,0.2527492344379425,0.990073561668396,0.9768408536911011,0.9529232382774353,0.48619160056114197
238,0,"[[0.7748734354972839, 0.22512653470039368]]",0.38752034306526184,0.0066753653809428215,0.9978753328323364,0.1496228128671646,0.15356455743312836,0.755433976650238,0.4107993543148041,0.6879571676254272,0.2194157987833023,0.9893931150436401,0.9821447134017944,0.9569412469863892,0.6415355205535889
239,1,"[[0.32286059856414795, 0.6771394610404968]]",0.361175000667572,0.012460891157388687,0.9960581064224243,0.15810370445251465,0.1849420964717865,0.746357262134552,0.4434139132499695,0.6960393190383911,0.22003602981567383,0.9791454076766968,0.98093181848526,0.9322611689567566,0.5575896501541138
240,0,"[[0.9918943047523499, 0.008105678483843803]]",0.3238314390182495,0.002330365125089884,0.9979098439216614,0.14597897231578827,0.1532876044511795,0.8801649212837219,0.22530514001846313,0.7235773801803589,0.14376574754714966,0.9965817332267761,0.9734405279159546,0.9754934906959534,0.6417391896247864
241,0,"[[0.9980087876319885, 0.001991195837035775]]",0.43614399433135986,0.004532089456915855,0.9967092275619507,0.18510498106479645,0.1460922509431839,0.8560905456542969,0.3527352213859558,0.746333122253418,0.1750035583972931,0.9922882914543152,0.9724117517471313,0.9456316828727722,0.510352373123169
242,0,"[[0.9822731614112854, 0.017726797610521317]]",0.4102672338485718,0.005564737133681774,0.9952464699745178,0.18948635458946228,0.1557229906320572,0.8204794526100159,0.31248608231544495,0.7022824883460999,0.22367578744888306,0.9928531050682068,0.9589633941650391,0.9427440166473389,0.6056533455848694
243,0,"[[0.9532057642936707, 0.04679424688220024]]",0.4647951126098633,0.005527120549231768,0.997107207775116,0.12921704351902008,0.12652669847011566,0.7715834975242615,0.40669652819633484,0.6991075873374939,0.17120510339736938,0.9861040711402893,0.9763807058334351,0.9389214515686035,0.5143370032310486
244,1,"[[0.07566765695810318, 0.924332320690155]]",0.3899596631526947,0.008169189095497131,0.9956296682357788,0.1911245882511139,0.16975396871566772,0.7699316740036011,0.43410056829452515,0.6715196967124939,0.24723315238952637,0.9885005950927734,0.9709064960479736,0.9478404521942139,0.6198863983154297
245,0,"[[0.758041262626648, 0.24195873737335205]]",0.4601568579673767,0.01624498888850212,0.9946871995925903,0.18204955756664276,0.15300999581813812,0.7151240110397339,0.5144200325012207,0.6362568736076355,0.32981038093566895,0.9763606786727905,0.9528656601905823,0.877778172492981,0.575031578540802
246,0,"[[0.9715681672096252, 0.028431838378310204]]",0.4622785449028015,0.004896664060652256,0.9957801103591919,0.15235227346420288,0.14682446420192719,0.8357712626457214,0.3195524215698242,0.668661892414093,0.19293080270290375,0.9912514090538025,0.9718106389045715,0.9536353945732117,0.554449200630188
247,1,"[[0.238291397690773, 0.7617085576057434]]",0.3877389430999756,0.008109667338430882,0.9967586398124695,0.18946915864944458,0.1606299877166748,0.7760318517684937,0.4725917875766754,0.7214571833610535,0.1901669204235077,0.987500011920929,0.980121374130249,0.9371307492256165,0.5801818370819092
248,0,"[[0.9361298680305481, 0.0638701394200325]]",0.4952276051044464,0.0053504654206335545,0.9985092282295227,0.1400625854730606,0.09474138170480728,0.8106032609939575,0.3995109796524048,0.751457691192627,0.177104189991951,0.9878020882606506,0.9810470938682556,0.9472020268440247,0.4763360917568207
249,0,"[[0.9749499559402466, 0.025050045922398567]]",0.4098983705043793,0.008968163281679153,0.9968229532241821,0.2055370807647705,0.13136601448059082,0.8062410950660706,0.3722224533557892,0.6854374408721924,0.21574585139751434,0.9899705052375793,0.9832466244697571,0.9534346461296082,0.5712471008300781
250,0,"[[0.9909220337867737, 0.009077930822968483]]",0.44769829511642456,0.0032203481532633305,0.9986314177513123,0.15606488287448883,0.10196051746606827,0.8324371576309204,0.37883633375167847,0.798367440700531,0.13075903058052063,0.9929581880569458,0.9825108647346497,0.9639099836349487,0.5395083427429199
251,0,"[[0.9674495458602905, 0.03255041688680649]]",0.45936068892478943,0.0035657568369060755,0.9989156723022461,0.12365609407424927,0.11913935840129852,0.8205791115760803,0.3212984502315521,0.6667288541793823,0.20060427486896515,0.9937458038330078,0.9810386300086975,0.9706054329872131,0.6178385615348816
252,0,"[[0.9974950551986694, 0.002505019074305892]]",0.43072354793548584,0.0029320758767426014,0.9981926083564758,0.16089209914207458,0.11078273504972458,0.8661563992500305,0.2888900637626648,0.755085825920105,0.1012122705578804,0.992708146572113,0.9865933060646057,0.9758544564247131,0.5636601448059082
253,1,"[[0.08788924664258957, 0.9121107459068298]]",0.4189003109931946,0.0071016885340213776,0.997535228729248,0.13920801877975464,0.15057887136936188,0.7516346573829651,0.47235503792762756,0.6542129516601562,0.2259327918291092,0.9869807362556458,0.984120786190033,0.9403966665267944,0.581519365310669
254,0,"[[0.9777621626853943, 0.02223784103989601]]",0.4471958875656128,0.0025104221422225237,0.9980326294898987,0.1676701009273529,0.0887073203921318,0.842556357383728,0.26488685607910156,0.7922361493110657,0.08883477002382278,0.9900625348091125,0.9846863746643066,0.9749994874000549,0.5017405152320862
255,0,"[[0.9383032321929932, 0.061696767807006836]]",0.4439581036567688,0.008718090131878853,0.997170627117157,0.15286733210086823,0.1568996161222458,0.7903749942779541,0.3817136585712433,0.637138307094574,0.2650146484375,0.9877427816390991,0.9726616740226746,0.9381586313247681,0.5960817337036133
256,0,"[[0.9983037710189819, 0.0016962327063083649]]",0.4463318884372711,0.0024215818848460913,0.99882572889328,0.14744685590267181,0.08794349431991577,0.8340724110603333,0.32363030314445496,0.7202311754226685,0.10941728204488754,0.993021547794342,0.9841204285621643,0.9728983640670776,0.5443398356437683
257,0,"[[0.6129424571990967, 0.3870575428009033]]",0.3208453953266144,0.007259656675159931,0.9967531561851501,0.14254121482372284,0.1978163868188858,0.7510075569152832,0.3631289005279541,0.6134132742881775,0.2680851221084595,0.9916771650314331,0.9757856726646423,0.9420031905174255,0.7143745422363281
258,0,"[[0.5847809314727783, 0.4152189791202545]]",0.37700504064559937,0.009842878207564354,0.9975663423538208,0.15299801528453827,0.11915557831525803,0.7476319074630737,0.4799564480781555,0.6994202136993408,0.21948614716529846,0.9878409504890442,0.9782248735427856,0.943156898021698,0.5947258472442627
259,1,"[[0.24450822174549103, 0.7554917335510254]]",0.4518057107925415,0.009198442101478577,0.9976068735122681,0.17865407466888428,0.14318744838237762,0.7994446754455566,0.45396217703819275,0.6772052645683289,0.21339836716651917,0.9886000752449036,0.9811584949493408,0.9264311194419861,0.4830363392829895
260,0,"[[0.9860207438468933, 0.013979214243590832]]",0.41025564074516296,0.011281434446573257,0.9914721846580505,0.2118852585554123,0.17361807823181152,0.8076700568199158,0.3791313171386719,0.6976842880249023,0.2421751469373703,0.9875943660736084,0.9552587866783142,0.9314548373222351,0.6159282922744751
261,1,"[[0.012246580794453621, 0.9877534508705139]]",0.4040473401546478,0.017982792109251022,0.9947893619537354,0.18909598886966705,0.20751740038394928,0.7525088787078857,0.45197442173957825,0.6292988657951355,0.2647014856338501,0.9849618673324585,0.982306182384491,0.9414981007575989,0.5650976300239563
262,0,"[[0.9779424071311951, 0.02205755189061165]]",0.3530196249485016,0.009463946335017681,0.9942639470100403,0.19975486397743225,0.1779445856809616,0.8225597739219666,0.33157604932785034,0.6426196694374084,0.22159554064273834,0.9909749627113342,0.9733200073242188,0.9433002471923828,0.6400458812713623
263,0,"[[0.620244562625885, 0.3797554075717926]]",0.26292628049850464,0.010632588528096676,0.9971911311149597,0.1833125650882721,0.20924222469329834,0.7994347810745239,0.3562445342540741,0.613455057144165,0.19115141034126282,0.9930261373519897,0.9829491376876831,0.9566992521286011,0.7563586235046387
264,0,"[[0.9601468443870544, 0.03985317051410675]]",0.3279131054878235,0.004206580109894276,0.9972901344299316,0.16661615669727325,0.21137410402297974,0.7934708595275879,0.34650900959968567,0.7318251132965088,0.15080635249614716,0.9931368827819824,0.9799239039421082,0.9576674699783325,0.64015793800354
265,0,"[[0.9780665636062622, 0.021933378651738167]]",0.30037349462509155,0.008677331730723381,0.9924049973487854,0.1877867579460144,0.1734163612127304,0.8223246932029724,0.3470621109008789,0.7039725184440613,0.21492674946784973,0.9923413991928101,0.9579822421073914,0.9552932977676392,0.6631867289543152
266,0,"[[0.8134880065917969, 0.18651199340820312]]",0.4065479636192322,0.006964636035263538,0.9959253072738647,0.1819009780883789,0.14853790402412415,0.8236581087112427,0.3610020875930786,0.6849985122680664,0.23031117022037506,0.9896373748779297,0.9770776033401489,0.9519476294517517,0.5848801136016846
267,0,"[[0.9892138838768005, 0.010786083526909351]]",0.4343463182449341,0.004428859334439039,0.9940319657325745,0.19353900849819183,0.13673779368400574,0.847721517086029,0.27805888652801514,0.7437784075737,0.15842077136039734,0.9915659427642822,0.9670944213867188,0.9622073173522949,0.5279393792152405
268,0,"[[0.9910735487937927, 0.008926404640078545]]",0.46831488609313965,0.0040056887082755566,0.9972211122512817,0.18575622141361237,0.10259080678224564,0.8198102712631226,0.2830628752708435,0.7310641407966614,0.15451791882514954,0.9926577210426331,0.9774742722511292,0.9638857245445251,0.47031036019325256
269,0,"[[0.8713487982749939, 0.1286511868238449]]",0.3062061369419098,0.006218542344868183,0.9960833787918091,0.1864030361175537,0.16618259251117706,0.8244604468345642,0.3706846237182617,0.7392987012863159,0.1542763113975525,0.9935221076011658,0.9806187748908997,0.9575319290161133,0.589210569858551
270,0,"[[0.5600090026855469, 0.4399910271167755]]",0.3480326235294342,0.007486903108656406,0.9976016879081726,0.15114648640155792,0.16742509603500366,0.7662097215652466,0.4130852520465851,0.6728677749633789,0.23647184669971466,0.9900434017181396,0.984669029712677,0.9533362984657288,0.6465064287185669
271,1,"[[0.018877848982810974, 0.9811221361160278]]",0.476496160030365,0.007024782244116068,0.9986785054206848,0.15468117594718933,0.123214490711689,0.7822982668876648,0.5134873986244202,0.7011286020278931,0.2090248167514801,0.9869154691696167,0.9882655143737793,0.9527121782302856,0.555768609046936
272,0,"[[0.9990851879119873, 0.0009148320532403886]]",0.46657034754753113,0.00487038167193532,0.9967190623283386,0.19476692378520966,0.10567281395196915,0.833656370639801,0.3314990997314453,0.7515866756439209,0.166253000497818,0.9910634756088257,0.9768283367156982,0.9544787406921387,0.4915105104446411
273,0,"[[0.9984192848205566, 0.0015807307790964842]]",0.4164670407772064,0.001768922433257103,0.9983653426170349,0.14457635581493378,0.10543566942214966,0.8716129660606384,0.23985406756401062,0.7830595374107361,0.11378400027751923,0.9956725835800171,0.9782041311264038,0.9737115502357483,0.5835971236228943
274,0,"[[0.9976268410682678, 0.0023731603287160397]]",0.5331751704216003,0.002808338962495327,0.9979256391525269,0.17250801622867584,0.09104996919631958,0.836178183555603,0.3194829225540161,0.7829374670982361,0.1189974769949913,0.9913116693496704,0.9829972982406616,0.9609012007713318,0.4333585798740387
275,0,"[[0.9870132803916931, 0.012986757792532444]]",0.48175033926963806,0.0040750461630523205,0.9971613883972168,0.19617970287799835,0.09395204484462738,0.8205123543739319,0.34159135818481445,0.7586531043052673,0.14479881525039673,0.991454005241394,0.9781246185302734,0.9586893916130066,0.4896945655345917
276,0,"[[0.9715519547462463, 0.028448008000850677]]",0.4997667670249939,0.005345212761312723,0.9982061386108398,0.16353362798690796,0.10738494992256165,0.8178231120109558,0.4208452105522156,0.723818838596344,0.1847343146800995,0.990752100944519,0.977103590965271,0.9514836072921753,0.5401556491851807
277,0,"[[0.9175964593887329, 0.08240360021591187]]",0.43972811102867126,0.009632851928472519,0.9904724359512329,0.22386641800403595,0.1511581838130951,0.7692671418190002,0.3080069422721863,0.6916103363037109,0.15533633530139923,0.9864645004272461,0.9671443700790405,0.956107497215271,0.5590856075286865
278,0,"[[0.9833225607872009, 0.0166773721575737]]",0.407888263463974,0.005949963349848986,0.9963095784187317,0.1944674700498581,0.12345826625823975,0.7974953651428223,0.3138328492641449,0.6939611434936523,0.1940239518880844,0.9917559623718262,0.9755666851997375,0.9580913186073303,0.567897617816925
279,0,"[[0.9266766905784607, 0.07332328706979752]]",0.3895496428012848,0.005284177605062723,0.9945500493049622,0.20045951008796692,0.1359071582555771,0.8348128199577332,0.33160242438316345,0.7414827346801758,0.13908421993255615,0.9919477105140686,0.9750995635986328,0.959587812423706,0.5456100106239319
280,0,"[[0.9615027904510498, 0.038497183471918106]]",0.4887329339981079,0.005599395837634802,0.996901273727417,0.1579991728067398,0.11682970076799393,0.8020497560501099,0.3469155430793762,0.7281830906867981,0.1642247438430786,0.9881070852279663,0.9790031313896179,0.9557419419288635,0.462456613779068
281,0,"[[0.9974416494369507, 0.0025583726819604635]]",0.43715357780456543,0.002385026542469859,0.9986119270324707,0.14159612357616425,0.10525361448526382,0.8386098146438599,0.32007065415382385,0.7659974098205566,0.11523160338401794,0.9936776757240295,0.9799006581306458,0.9678569436073303,0.5888861417770386
282,0,"[[0.9547412991523743, 0.04525870829820633]]",0.34330061078071594,0.005162056535482407,0.9982203841209412,0.1491856724023819,0.14314737915992737,0.8115137815475464,0.35397377610206604,0.6633919477462769,0.19780445098876953,0.9933986663818359,0.9828600287437439,0.9599592685699463,0.6512029767036438
